test_index,y_true,y_pred_base,pred_mean,pred_std,pred_median,p16,p84,p5,p95,analysis_interval_68,analysis_interval_90,analysis_2mad,abs_error_base
19,750.0,825.2163214285714,830.2685269482514,7.603591572112033,830.1413214285714,822.8948503759398,837.8140860902255,818.0294464285714,843.4756785714285,14.919235714285719,25.44623214285707,9.978308897243096,75.2163214285714
20,850.0,818.5650297619047,819.6815368608418,5.2959926906637,818.7682765151515,815.2226964285715,823.7535651515151,813.0071800595239,830.6951765422077,8.530868722943637,17.687996482683843,5.329707792207728,31.434970238095275
21,900.0,954.5669511054215,954.0628821915257,2.197572715130792,954.1688004094972,952.314324153426,956.0121037384345,950.7676174353074,957.1942105531194,3.6977795850084476,6.42659311781199,2.4803393757583763,54.56695110542148
22,925.0,949.2795508278805,952.9721303873133,4.042319262967808,952.8794367307819,948.8892002341197,956.9547000885364,946.6395365899857,959.9761612672853,8.065499854416657,13.336624677299596,5.798999719209519,24.279550827880485
23,950.0,964.1791644833368,966.9936843163977,5.06839243412779,966.4394993198243,961.815094824289,972.3641874010409,959.9466041191803,976.1731876366963,10.549092576751946,16.22658351751602,7.287048950263056,14.179164483336763
24,960.0,997.2137348359306,996.4987370188707,6.4682402667371575,995.8581541562378,990.3893331160205,1002.6992882953473,986.9781846667494,1008.0938227632678,12.309955179326835,21.11563809651841,8.267596187055574,37.21373483593061
25,985.0,999.9997005609177,1002.3271784429868,8.174702974261052,1001.4264072106274,994.2997218308557,1010.2308357949768,990.8346404459259,1016.881904586833,15.931113964121096,26.047264140907146,10.296399755800508,14.999700560917745
26,1000.0,1017.8783235389307,1021.8327252111142,9.466453257278328,1019.3876986305477,1014.1348340660438,1029.0244447358875,1011.6279723012916,1041.0648998080997,14.889610669843705,29.436927506808047,8.348401536949837,17.87832353893066
27,1040.0,1055.2335191269885,1060.0123709756954,8.732113946272374,1059.1073067696093,1051.333937213748,1068.915431728777,1047.3048063569076,1076.5981855449786,17.581494515029135,29.293379188070958,11.082123861780019,15.23351912698854
28,1060.0,1070.184346604002,1072.0003611084521,6.561738163966487,1071.4495624867127,1065.8688739532745,1077.915996684306,1062.1795299985545,1082.9699011228295,12.04712273103155,20.790371124274998,8.284090765327164,10.18434660400203
29,1075.0,1022.765117085266,1022.7454710605217,5.741676088789257,1022.386567153937,1017.3773607754389,1027.9332597527248,1013.721097949178,1032.5796822434504,10.555898977285892,18.85858429427242,7.115080827822567,52.234882914734044
30,1100.0,1095.406185474511,1095.1006377832034,6.784538887548519,1094.8092963337826,1088.6798133407349,1101.6556318580408,1084.1764131355355,1106.596897606298,12.975818517305925,22.420484470762403,8.684704639507345,4.5938145254890514
31,1125.0,1147.0817275997774,1146.851038191874,4.643538932208583,1146.9974055464575,1142.3862842316476,1151.488492148004,1138.7078541508126,1154.043054450696,9.10220791635652,15.335200299883354,6.240519041835114,22.081727599777423
32,1140.0,1133.727367594818,1133.237731754301,5.8877106460615956,1133.7818556815685,1127.9754262449744,1138.4610701698327,1122.3540770673912,1141.7838580358703,10.485643924858323,19.429780968479008,7.004794389953986,6.272632405182094
33,1175.0,1167.1143665587495,1164.8439502734154,7.4314300540475955,1165.757605813662,1157.3086236006823,1171.9018850193966,1151.1418871317856,1175.83566581375,14.593261418714292,24.69377868196443,9.147525329455448,7.8856334412505475
34,750.0,816.5039461066358,817.8796091254419,2.2551247624146615,817.6803855005753,815.7464461066359,819.9980461066359,814.4519277242829,821.9898284595771,4.251600000000053,7.537900735294215,2.702727272727202,66.5039461066358
35,775.0,811.3307036247335,812.0812945536383,1.7402529432428289,812.1390369580668,810.3550369580668,813.7344369580668,809.1710369580667,814.8892696420495,3.3794000000000324,5.718232683982819,2.2433333333332257,36.330703624733474
36,825.0,844.4876668003557,845.7836116292657,4.924065603063607,845.5300410640284,841.1523479737482,850.3248321227524,838.3208009380511,853.9698534077843,9.172484149004163,15.649052469733192,6.477202070328644,19.48766680035567
37,850.0,882.3061455663549,882.2770914802451,3.79976332522339,882.0201783534113,878.6477269407443,885.4217778208858,877.0765232041352,888.4096899257763,6.774050880141544,11.333166721641078,4.607329167639477,32.30614556635487
38,875.0,892.5322540513413,894.4195303864661,3.48424040868968,893.8160383861685,891.2296031926551,898.0647214017729,889.5380018565494,900.747668590017,6.835118209117809,11.209666733467657,4.098036788621471,17.532254051341283
39,900.0,928.8645627275343,930.8727939257067,8.986130987751046,930.7237512664152,921.5223724991317,940.3873710817877,917.3634942939776,945.7800995465146,18.86499858265597,28.41660525253701,14.074390892545694,28.86456272753435
40,925.0,967.5115724652438,966.1406153378997,9.471493854775515,966.1880078737145,957.2330950866739,975.5862747806373,951.4179330978272,981.9169791546648,18.353179693963398,30.49904605683753,12.950869523652045,42.51157246524383
41,955.0,993.5434858768743,996.932784858921,5.055683797703956,996.122878760149,992.4227263063657,1000.7645255099434,990.4047934742891,1006.0215181240463,8.341799203577693,15.616724649757202,5.402369905037176,38.54348587687434
42,985.0,995.4798969396766,1000.276205698301,6.392927746181618,999.2157056324024,994.632138707346,1005.750624164177,992.2837431924795,1011.9500579593082,11.118485456830967,19.66631476682869,7.164518074867374,10.479896939676564
43,1000.0,969.9962104330109,972.3614221899071,3.0265125206665804,972.0901287373263,969.5598808653864,975.0850860374948,968.0289847446097,977.8834949947333,5.525205172108372,9.854510250123553,3.77976565940196,30.0037895669891
44,650.0,906.3393458741392,905.846158753057,8.03926386418689,905.5697625408059,897.8720016497167,914.0375439704394,892.924137540806,919.3219851068125,16.165542320722693,26.397847566006476,10.76486798679855,256.3393458741392
45,700.0,769.6386790780141,773.246044166834,7.747397692926973,772.7481084784012,765.2179018052868,781.4028725369942,761.1285351386202,786.2493787731361,16.18497073170738,25.120843634515836,10.98587121212131,69.63867907801409
46,800.0,800.5145997286295,801.1209577663394,1.0911077238517086,800.8645997286295,800.3645997286295,801.8145997286296,800.1145997286295,802.6154406377204,1.4500000000000455,2.5008409090909254,0.8518181818183166,0.5145997286294914
47,840.0,846.9845343241681,849.4610136044788,3.8381639885076715,849.302763300583,845.3796746122792,853.1778437052575,843.7790410257927,855.9273609488279,7.798169092978242,12.14831992303516,5.286031539696296,6.984534324168067
48,880.0,856.2322907895514,857.743123627856,3.050667342346623,857.5888616080098,855.1030463448166,860.3809485103511,852.7447756372416,863.0291447849928,5.277902165534556,10.28436914775125,3.608223335703542,23.76770921044863
49,900.0,897.5112666152351,900.4382416258653,4.507883980381099,899.5734376977255,896.0143146080187,905.4601429327133,894.3181358325132,908.9206637838394,9.445828324694617,14.602527951326124,6.037229263028962,2.4887333847649415
50,925.0,930.559035671507,932.3464973355309,4.200452713541239,931.9452220848582,928.2337898696035,936.5140241591571,926.3514307091051,939.6708217589663,8.280234289553619,13.319391049861224,5.716271770846561,5.55903567150699
51,950.0,959.2433957563157,962.1402117677359,4.123839523567186,960.9787870449135,958.6524788334782,965.9745814027681,957.6596174591356,969.8736928418624,7.322102569289882,12.214075382726833,4.312429383631979,9.24339575631575
52,965.0,1020.9858154904566,1018.3666381277727,2.9655808578724976,1018.4639556187819,1015.46814260987,1021.2316062636138,1013.4329763015976,1023.0897226918219,5.76346365374377,9.65674639022427,4.093936998153367,55.985815490456616
53,980.0,988.9854866037253,989.8979492567327,3.199140865368986,989.4404813227518,987.157426384029,992.3291427068365,985.8381119786983,995.597401596853,5.17171632280747,9.759289618154753,3.5233727950547973,8.985486603725349
54,1000.0,1018.2736358191405,1022.1274322567712,6.668433364753916,1021.0948111323455,1016.1863235121555,1028.2800926530072,1013.3263882699457,1035.2874411980072,12.093769140851691,21.961052928061463,7.765573988365077,18.27363581914051
55,1025.0,1011.0956452068813,1012.4137201676347,2.3493295784624246,1012.1830201738882,1010.1407668196196,1014.4863574466539,1009.045391248962,1016.7297850593584,4.345590627034312,7.6843938103963865,3.014801731662601,13.904354793118728
56,1060.0,1070.537328708012,1072.952990144132,3.819040952962057,1072.7206823300048,1069.064624188563,1076.8439231877526,1067.1961952918205,1079.619478148026,7.7792989991896775,12.42328285620556,5.251572310585743,10.537328708011955
57,1075.0,1097.129950222493,1098.5851291757342,5.024145460499858,1098.3905983378388,1093.2220625971781,1103.8247701115022,1090.473603565872,1106.7006399872434,10.602707514324038,16.227036421371395,7.462110533431087,22.129950222493108
58,1100.0,1089.9217410178912,1094.122895894055,9.863557553895458,1093.723280517164,1083.878155248178,1103.80358665483,1079.0772101127154,1110.6616828492897,19.925431406652024,31.5844727365743,13.414316913062748,10.078258982108764
59,1126.0,1147.0855705619856,1147.2274472027145,3.0790742510167277,1147.4012575984125,1144.3715596205739,1150.0503373962072,1141.502635599748,1151.8202267295947,5.678777775633307,10.317591129846733,3.576326017752308,21.085570561985605
60,1140.0,1139.5419012042917,1143.294971515401,11.791078568172844,1143.9635105636216,1130.7956004550927,1154.731334206634,1123.7121849398077,1162.4830227295363,23.93573375154142,38.7708377897286,15.601979971302626,0.458098795708338
61,1175.0,1179.0830765801177,1173.8061407062385,8.757067818190412,1175.6793316713924,1164.7301006319851,1182.3619962186851,1157.3407961458279,1185.3100079758526,17.63189558670001,27.969211830024733,11.57065088477907,4.083076580117677
62,1200.0,1265.5971875088173,1262.0265633129404,8.185910609564825,1262.5016964845024,1254.2883337013575,1269.6169367778314,1247.7475430233628,1274.0167893722512,15.328603076473883,26.269246348888373,9.996683318576288,65.59718750881734
63,1220.0,1195.723596859699,1196.5391922010815,9.287845549946836,1195.9064435897449,1186.7706404736798,1206.0773478156966,1182.4578004320954,1212.5831090506272,19.306707342016807,30.12530861853179,13.52107098348074,24.276403140301
64,840.0,887.3326996307487,890.0038514085367,9.137993372115897,890.1741590458555,881.092486146069,898.8584018491666,874.1479940163895,904.622457744388,17.765915703097676,30.474463727998568,12.11308101508996,47.33269963074872
65,900.0,929.0982711236869,934.7042026218835,6.910602289751391,934.0983377226382,927.8442465391948,942.1110750955946,924.6235831674481,947.1101004875258,14.266828556399787,22.48651732007761,9.440691830418132,29.098271123686914
66,925.0,909.7034220031896,909.6541227509933,3.693935975058579,909.7499385935872,905.999667797983,913.4128101293264,903.5597994345512,915.5758555895094,7.413142331343465,12.016056154958164,4.9927336123134864,15.296577996810356
67,950.0,977.1599519055283,979.0985494184519,8.398099086888065,979.2050448693961,970.2023738778437,988.1235128448817,965.6261601057842,993.1383418278887,17.92113896703802,27.512181722104515,12.89243203442436,27.15995190552826
68,1000.0,1078.8430362005995,1078.3447283815217,6.497340558401126,1078.7019276061549,1072.0537510025633,1084.8648335592327,1066.9384171898707,1087.926467616936,12.811082556669362,20.988050427065218,8.416290653746273,78.8430362005995
69,1100.0,1126.165044069973,1130.863285456724,9.044678602813537,1131.0030813756844,1121.3953315400383,1140.2277783921936,1116.0181764278893,1145.5750083485036,18.83244685215527,29.556831920614286,12.414634422043036,26.165044069972964
70,1120.0,1127.2428514779783,1126.1478613776746,2.9800067994353925,1126.3272104603896,1123.6918195031726,1128.7363904327708,1120.748190988914,1130.6300896244522,5.044570929598194,9.881898635538164,3.451528114427447,7.24285147797832
71,1160.0,1156.294669132599,1154.4501032365622,4.309200426389388,1154.8912992080518,1150.3203512131026,1158.7919878062714,1146.8154728678644,1160.075418309531,8.471636593168796,13.25994544166656,6.1198869238050975,3.705330867401017
72,1180.0,1159.6690373049805,1159.4461011886895,2.405420666750816,1159.2592993855565,1157.4741590084386,1161.8325596899547,1155.772759383425,1163.2336072672251,4.358400681516059,7.46084788380017,2.7710818193158957,20.33096269501948
73,750.0,829.4958200843608,826.8453830352704,6.6379607107162055,827.3309391319799,819.0935597395332,834.2152367510275,816.6467874756652,835.5037372355238,15.121677011494285,18.856949759858594,12.433750000000032,79.49582008436084
74,950.0,919.820263078131,922.5168299866424,3.862782881688419,921.9577023976309,918.7490748068883,927.0026420983118,916.9624610356209,929.619563421773,8.253567291423451,12.657102386152133,5.132798468699434,30.179736921868994
75,975.0,991.028238804275,993.7886283171613,3.934123038815059,993.346024294903,990.1175380141962,997.3370095947067,988.2818892092328,1000.453431096777,7.219471580510572,12.171541887544208,4.773797431963885,16.02823880427502
76,997.0,1037.3617907917549,1036.8970616989543,6.298135191973505,1036.920286917764,1030.8448356493939,1042.965039109753,1025.964883371473,1046.8778876953374,12.120203460359107,20.91300432386447,7.725979314915321,40.361790791754856
77,1016.0,1043.4639833767371,1048.7054767295404,8.446429015846219,1047.6995937726647,1040.8650379956146,1056.4705306665637,1036.3432036490651,1064.0008697291014,15.605492670949161,27.65766608003628,10.308964731318156,27.463983376737133
78,1040.0,1039.1890591568156,1040.506502826358,7.001510269575251,1039.6429846624042,1033.6707904996447,1047.7747360955636,1030.20034672478,1053.5607411783112,14.103945595918958,23.36039445353117,9.689080216938237,0.8109408431844258
79,1050.0,1093.325638817467,1095.1074006613233,8.41566056915194,1094.9489672070163,1086.5646799447702,1103.3728287659858,1081.8751387751436,1109.1672664381083,16.808148821215582,27.29212766296473,10.82871470145028,43.32563881746705
80,1075.0,1084.5448345261566,1088.0550205283444,7.673485775039416,1086.9174377713,1080.821088233641,1095.9002532592606,1076.6727366030204,1101.973848828596,15.079165025619659,25.30111222557548,9.48647770452817,9.544834526156592
81,1100.0,1112.541968420028,1116.26769348191,4.157816697073461,1115.6780042020894,1112.375053067818,1120.1614691014506,1110.6595405123348,1123.9794261806176,7.786416033632577,13.319885668282723,4.972430691944737,12.54196842002807
82,1125.0,1118.8462374076748,1120.0381746383787,5.542379398926855,1120.0701786464315,1114.7549517422497,1125.5140542883405,1110.4627012887968,1129.3041048230732,10.759102546090844,18.841403534276424,7.0743600735784185,6.153762592325165
83,1150.0,1152.1676875673716,1150.1247476066446,7.724132584368267,1150.3429789469449,1141.9044117209028,1157.1203474458528,1137.5939761888324,1162.782747162545,15.215935724949986,25.188770973712735,10.11156114471055,2.1676875673715585
84,1175.0,1169.3015776772959,1168.2728666610385,5.219181476237147,1168.8661075014556,1163.6717312347314,1172.8975220485434,1158.6520645606086,1175.9861188437421,9.225790813811955,17.334054283133582,6.0314088996665305,5.698422322704118
85,1200.0,1169.1371675532462,1164.3643825378335,8.169815591143832,1165.5884392133978,1155.7982141743425,1172.1566431816195,1148.4863705726668,1175.7914241466992,16.358429007276982,27.3050535740324,10.260218435033266,30.862832446753828
86,900.0,967.5567349123824,967.1753206266983,2.6492116307211098,967.1331354909962,964.4662477537241,969.7388961327143,962.9768984739463,971.4822219849267,5.272648378990198,8.50532351098036,3.5363378097611076,67.55673491238235
87,925.0,919.309069961811,920.0597074724639,5.589714393418349,919.4489968831084,914.3628096696701,925.828812186254,912.2194132495714,930.2750061682626,11.466002516583899,18.055592918691218,7.5053323023607845,5.690930038188981
88,950.0,962.4272577727763,963.5228289784952,2.8190940470252066,963.2739809577379,960.7578532442644,966.3152926321148,959.4014163505595,968.3878512734225,5.5574393878504225,8.98643492286294,3.670567762534688,12.42725777277633
89,975.0,994.9744446173777,997.1089709477268,3.381999464118576,996.6121401971618,994.1128721229912,999.7523863304184,992.832937455699,1002.9337912308052,5.639514207427169,10.100853775106202,3.711714130576297,19.974444617377685
90,1000.0,1069.330528330397,1070.4964054171855,8.308446978813246,1069.7844751972848,1062.5428758980088,1078.4508903598266,1057.926011317088,1085.3295400369877,15.908014461817856,27.40352871989967,10.240950869125527,69.3305283303971
91,1025.0,1089.5432815615159,1090.8462489070762,8.922312086266146,1090.444757218454,1082.0035123357256,1099.2066238607617,1076.9829438917936,1106.2415335343587,17.203111525036093,29.258589642565084,12.194742218762713,64.54328156151587
92,1052.0,1075.2505389377343,1075.4231474339067,8.787304656659748,1074.438036484445,1067.1860567726487,1084.1375111835987,1062.342067600816,1090.418570306497,16.951454410949964,28.076502705680923,11.147508682875241,23.25053893773429
93,1075.0,1154.8212227088163,1154.3711834389774,5.423841892296899,1155.1694065450056,1149.0352933598506,1159.3802919339987,1144.1025188702326,1161.4695047161126,10.344998574148121,17.36698584587998,6.500102015920675,79.82122270881632
94,1100.0,1074.3628476178392,1077.998800731685,7.291073774120416,1077.9400400965635,1070.8751970599792,1085.1411789828012,1066.165396261871,1090.2186965294397,14.265981922821993,24.05330026756883,9.535619297263338,25.63715238216082
95,1120.0,1104.4151515983829,1108.9650442416553,9.704346991845972,1108.7423577789405,1099.2782088983895,1118.447481496564,1094.612356225083,1125.522218661006,19.16927259817453,30.90986243592306,13.014206051297151,15.584848401617137
96,1160.0,1141.0168053095308,1140.3414065244433,8.704636986117332,1140.59716446409,1132.3163095833793,1148.13019491273,1126.0569226026346,1154.5930288460079,15.813885329350796,28.536106243373297,9.88867322902297,18.98319469046919
97,1170.0,1194.8423012912522,1193.1874200398556,7.289606635507026,1193.166170058751,1186.0664264633238,1200.4268943988332,1181.0292769366213,1204.4516160127764,14.360467935509405,23.42233907615514,10.039958300427315,24.84230129125217
98,1200.0,1174.078787336778,1169.7129257698873,7.156454819023341,1171.2012099265548,1162.1484216903373,1176.5512575057237,1155.924656912864,1178.9673095064313,14.402835815386425,23.042652593567254,9.215959414023018,25.921212663221922
99,1257.0,1178.9106327810018,1177.47124588359,5.804758517815536,1176.6045625091838,1172.1162830313588,1182.9739208049161,1169.9145154845905,1187.9446110959527,10.857637773557371,18.030095611362185,6.781077519809742,78.08936721899818
100,1160.0,1125.7902570079814,1125.7170024338125,8.723549061486926,1126.3663128329058,1117.0571925765507,1134.0188436988474,1110.9982632976983,1139.6487067380563,16.961651122296644,28.650443440358003,11.76073559708675,34.20974299201862
101,1180.0,1143.1329836853224,1143.1620049900403,6.0771321032036205,1143.7985318683118,1136.8680526905991,1148.9110789785361,1132.2757834183872,1152.4061760768438,12.043026287936982,20.130392658456685,7.788245820232305,36.867016314677585
102,1200.0,1161.789291760211,1162.3241405347505,3.6626421747059767,1161.6822971247752,1158.7566606656378,1166.3411346544513,1157.2037431275196,1168.7831949767033,7.584473988813443,11.57945184918367,5.135961763900241,38.21070823978903
103,925.0,901.4599160108681,902.9234080281921,5.635976561506676,902.714998103163,897.5834037897919,908.0883649346279,894.21639667283,912.7670574437958,10.504961144835988,18.550660770965806,6.784216280140868,23.54008398913186
104,950.0,990.7682177889893,993.0347155228469,2.8794924668811643,992.7893312710535,990.4324362274386,995.5148748441328,988.9346828693115,998.0445993555816,5.082438616694162,9.109916486270095,3.1987051012971506,40.76821778898932
105,990.0,1013.5519690637254,1016.3646368150308,3.7571021713326846,1015.9495491711552,1012.7531037365189,1020.2196678184557,1010.9404618804612,1022.8920280252416,7.466564081936781,11.951566144780486,5.0623243733015215,23.551969063725437
106,1020.0,1037.925023902133,1040.966136952851,6.787630261290474,1040.7608161108706,1034.061254048709,1046.939270908583,1030.1956203557695,1052.8587518792483,12.878016859873924,22.663131523478796,8.417017018193519,17.925023902133034
107,1040.0,1051.875013055048,1053.8159342936974,10.629387539162211,1052.9227253650297,1043.9082461161947,1064.8504974662085,1037.2599166013033,1072.731805605757,20.94225135001375,35.471889004453715,12.515654797429534,11.87501305504793
108,1050.0,1137.1699527964975,1135.6798643082236,9.484600784273795,1135.5873850853081,1126.8637632817656,1144.7699730985887,1119.6638048843581,1151.1869309945005,17.906209816823093,31.523126110142357,11.800529576063582,87.16995279649745
109,1070.0,1103.2959479967694,1105.1747658770155,9.281640949859035,1105.109042840177,1096.0197527106504,1114.310991949088,1090.5918648958404,1121.0564981592274,18.291239238437583,30.464633263386986,11.87658858533564,33.29594799676943
110,1095.0,1096.370325869834,1096.6581447721383,2.5205811400644813,1096.7576370934396,1093.9765007172202,1099.2695827024543,1092.5377209594506,1100.639961644909,5.293081985234039,8.102240685458355,3.7474954630979482,1.370325869834005
111,1120.0,1092.5768583360912,1092.8086149857636,8.63209167113546,1092.8667525193532,1084.3675079278685,1101.0714419591698,1078.388265463483,1106.9668965918345,16.703934031301287,28.57863112835139,11.00816955980963,27.423141663908837
112,1150.0,1192.4894126359295,1190.599440711903,8.280675438905849,1191.5168981515662,1182.2346999089905,1198.5033604342902,1175.5456392924455,1202.402659911937,16.268660525299765,26.85702061949155,11.136740761680358,42.48941263592951
113,1180.0,1172.2659263373491,1172.8152700027904,9.583645948767227,1172.424327240381,1162.9979194887712,1182.7979657525104,1158.2584069296884,1188.8921147110432,19.800046263739205,30.633707781354815,13.018876234966001,7.7340736626508715
114,1200.0,1171.4358196168992,1169.3248441826922,5.353362170498494,1169.5797656561535,1164.0506912004969,1174.4927741991817,1159.9436401815394,1177.6126020104255,10.442082998684782,17.66896182888604,7.393072856733625,28.564180383100847
115,1225.0,1187.0782895253433,1186.0059481899932,7.459284089253418,1186.2544821165752,1179.4289028672388,1192.5025929678854,1172.3870748280713,1198.0450490441056,13.073690100646672,25.65797421603429,8.43330889383492,37.92171047465672
116,1250.0,1181.6987477917298,1180.677679468631,6.221286787553187,1181.0798084944176,1174.4682086008409,1186.5997755151966,1170.2423589802113,1190.445772337165,12.131566914355744,20.20341335695366,8.256852697389604,68.30125220827017
117,1275.0,1169.1983718988595,1164.7413322675866,7.379847864732666,1166.6362709398345,1158.5962468929274,1170.9074450415835,1149.880428137764,1173.1164030479072,12.311198148656104,23.235974910143113,7.195103226409401,105.80162810114052
118,1285.0,1188.84398390631,1188.4726090804445,9.29653406748323,1187.3664778731977,1179.3710829728013,1198.049565669202,1174.9444445103825,1204.5947305767943,18.67848269640058,29.65028606641181,12.768699211122794,96.15601609368991
119,1365.0,1377.0938139072268,1372.744963510528,5.566174438587929,1373.7147771404007,1367.4167141163646,1377.9273445225733,1363.0568980328355,1380.2998228578267,10.510630406208747,17.242924824991178,7.00864433564675,12.093813907226831
120,1250.0,1263.4226024520256,1264.458225409093,7.199658025581234,1263.7614970514496,1258.479333089343,1270.9728678861097,1253.8266640067968,1277.2129321757402,12.493534796766653,23.38626816894339,7.724244389588193,13.422602452025558
121,1260.0,1275.3942117860665,1273.3898910544817,7.4655694074151056,1273.983236849892,1266.700490852017,1280.5702135047236,1260.2242731008198,1285.0241992244084,13.869722652706514,24.799926123588648,9.133498213968323,15.394211786066535
122,892.0,920.9188040082367,921.8708657046026,2.711342389937457,921.737433204602,919.2062739739274,924.5611954463393,917.5194668880353,926.6410710281139,5.354921472411888,9.121604140078603,3.469199135729241,28.918804008236748
123,1000.0,993.5912540865194,996.460226455409,3.7324008929708774,996.1845400034756,992.9978481072336,999.6367792859453,990.963182069299,1002.6152385626043,6.638931178711687,11.652056493305281,4.538999998659733,6.4087459134806295
124,1045.0,997.6693686944359,998.2012613130543,3.0459547084031176,997.9332192122911,995.3827185236485,1001.0348154299528,993.5181412469127,1003.8094226611252,5.652096906304337,10.291281414212449,3.6612488096799325,47.33063130556411
125,1065.0,1050.7149625114405,1052.2667407579704,8.582990789626546,1051.9484564475563,1043.3439020502333,1060.516085576856,1038.9609628645976,1067.1703369370841,17.172183526622803,28.209374072486526,11.860892633322464,14.28503748855951
126,1075.0,1063.2565437008805,1063.3949934675404,7.89775963897485,1063.6651646600678,1055.516557568855,1071.4196909414302,1050.395857115376,1076.8465113953735,15.903133372575212,26.45065427999748,10.746427627008416,11.743456299119543
127,1100.0,1129.5940195223995,1128.504307059717,7.031320174027396,1128.8980408344382,1120.554616965287,1135.7194631034033,1116.5535722987001,1139.5853732169671,15.164846138116218,23.03180091826698,10.279113993955434,29.59401952239955
128,1125.0,1092.6063311964829,1093.308160474209,2.1626887394741794,1093.0871459806044,1091.1907360882208,1095.512565029593,1090.0319373109064,1097.301612593482,4.321828941372132,7.26967528257569,2.880684351462378,32.39366880351713
